parlamentarier_anzeige_name	parlamentarier_id	parlamentarier_nachname	parlamentarier_vorname	parlamentarier_zweiter_vorname	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name_de	organisation_uid	organisation_name_fr	organisation_ort	organisation_rechtsform	organisation_rechtsform_handelsregister	organisation_rechtsform_zefix	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung	organisation_interessengruppe2	organisation_interessengruppe2_branche	organisation_interessengruppe2_branche_kommission_abkuerzung	organisation_interessengruppe3	organisation_interessengruppe3_branche	organisation_interessengruppe3_branche_kommission_abkuerzung
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4959				"Kommunalpolitik"		"Politique communale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"	"Mitglied"	2021-08-10		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4976				"Ernährungssouveränität"		"Souveraineté alimentaire"	"Lausanne"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"						
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"	"Co-Präsidium"	2021-06-02		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5047				"Weinbau"		"Vitivinicole"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Weinbau, Bier und Spirituosen"	"Landwirtschaft"	"WAK"						
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5964				"lingua e cultura rumantscha"		"lingua e cultura rumantscha"	"Chur"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5965				"Luftverkehr und Klima"		"Trafic aérien et climat"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Klima"	"Umwelt"	"UREK"						
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5979				"Zivildienst"		"Service civil"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6856	"0"	2021	"Ehrenamtlich"	"Grüne Oberwallis"		"Les Verts Valais"	"Sion"	"Verein"			"DachOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"	"Gesellschafter"			"gesellschafter"		"deklarationspflichtig"	"deklariert"	"0"		"tief"	6858	"0"	2021	"Ehrenamtlich"	"VéloValais Sàrl"	"CHE-159.249.175"		"Sion"	"GmbH"	0107	4	"EinzelOrganisation,dezidierteLobby"	"nie"	"Langsamverkehr"	"Verkehr"	"KVF"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"			
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7595				"Bergberufe"		"Professionnels de la montagne"	"Bern 14"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Berggebiete"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Clivaz, Christophe"	383	"Clivaz"	"Christophe"		"NR"	"VS"	"Grüne"	"G"	"UREK-NR"	2019-10-20		"M"	1969-01-07	4253	3145	"fr"	"fr"	"Mitglied"	2021-06-02		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8098				"Ernährungspolitik"		"Politique alimentaire"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Nahrungsmittel"	"Wirtschaft"	"WAK"	"Produktion/Handel Landwirtschaft"	"Landwirtschaft"	"WAK"			
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	524				"Aktive Mobilität"		"Mobilité Douce"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Langsamverkehr"	"Verkehr"	"KVF"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2021-02-02		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	886				"Musik PGM"		"Musique GPM"	"Aarau"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	890				"Sexuelle Gesundheit und Rechte"		"Santé sexuelle et les droits"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"				"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1094	"0"	2021	"Ehrenamtlich"	"Schweizerisches Kompetenzzentrum für Menschenrechte"		"Centre suisse de compétence pour les droits humains (CSDH)"	"Bern"	"Einfache Gesellschaft"			"EinzelOrganisation,LeistungsErbringer"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1278				"Auslandschweizer"		"Suisses de l'étranger"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"		2021-07-30		"beirat"		"deklarationspflichtig"	"deklariert"	"0"		"mittel"	1389	"0"	2021	"Ehrenamtlich"	"Suisse Eole"		"Suisse Eole - Association suisse pour l'énergie éolienne"	"Liestal"	"Verein"			"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Alternativenergie"	"Energie"	"UREK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1454				"Cleantech"		"Cleantech"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Cleantech"	"Wirtschaft"	"WAK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1505				"Erneuerbare Energien"		"Énergies renouvelables"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Alternativenergie"	"Energie"	"UREK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1622				"Tourismus PGT"		"Tourisme GPT"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Bundeshaus-Band"		"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"		"Sport"	"Ittigen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1774				"Digitale Nachhaltigkeit"		"Informatique durable"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"IT"	"Wirtschaft"	"WAK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1852				"Hauptstadtregion Schweiz"		"Région capitale suisse"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1858				"Kultur"		"Culture"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2111				"Berufsbildung"		"Formation professionnelle"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2124				"Bildung, Forschung und Innovation"		"Formation, recherche et innovation"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Biotech"	"Wirtschaft"	"WAK"	"Pharma"	"Gesundheit"	"SGK"			
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2021-11-01		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2548				"Friedensförderung"		"Consolidation de la paix"	"Basel"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2677				"Medien und Kommerzielle Kommunikation"		"Médias et Communication commerciale"	"Zürich"	"Parlamentarische Gruppe"			"dezidierteLobby"	"nie"	"Medien allgemein"	"Kommunikation"	"KVF"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2828				"Kinder und Jugend"		"Enfance et jeunesse"	"Liebefeld"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kinder/Jugend"	"Soziale Sicherheit"	"SGK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2855				"Mehrsprachigkeit CH"		"Plurilinguisme CH"	"Lenzburg"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kulturförderung"	"Kultur"	"WBK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2899				"Wohn- und Grundeigentum"		"Propriété immobilière et foncière"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3176				"Gegen Rassismus und Fremdenfeindlichkeit"		"Contre le racisme et la xénophobie"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3318				"Menschenrechte"		"Droits humains"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"			
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"		2021-01-29		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	3346	"0"	2021	"Ehrenamtlich"	"Pink Cross"		"Association suisse des gais Pink Cross"	"Bern"	"Verein"			"DachOrganisation,dezidierteLobby"	"punktuell"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3496				"Genf International"		"Genève internationale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3500				"Suisse - Solidarité internationale"		"Suisse - Solidarité internationale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3589				"Elektromobilität"		"Mobilité électrique"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Individualverkehr"	"Verkehr"	"KVF"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4111				"Landwirtschaftlicher Klub der Bundesversammlung"		"Club agricole de l'Assemblée fédérale"	"Brugg"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	4825	"0"	2021	"Ehrenamtlich"	"Chambre neuchâteloise du commerce et de l'industrie (CNCI)"	"CHE-107.778.331"		"Neuchâtel 1"	"Verein"	0109	6	"DachOrganisation,dezidierteLobby"	"punktuell"	"Wirtschaft allgemein"	"Wirtschaft"	"WAK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5024				"Rotes Kreuz"		"Croix-Rouge"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Hilfswerke"	"Soziale Sicherheit"	"SGK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5047				"Weinbau"		"Vitivinicole"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Weinbau, Bier und Spirituosen"	"Landwirtschaft"	"WAK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5232				"Textilwirtschaft"		"Economie du textile"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Textilindustrie"	"Wirtschaft"	"WAK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5245				"Journalismus in der Demokratie"		"Journalisme et démocratie"	"Fribourg"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Medien allgemein"	"Kommunikation"	"KVF"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"				"vorstand"	"vizepraesident"	"nicht deklarationspflicht"	"deklariert"	"0"	"N"	"hoch"	5787	"0"	2021	"Ehrenamtlich"	"FDP Die Liberalen International"		"PLR Les Libéraux-Radicaux International"	"Bern"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5840				"Migration"		"Migrations"	"Basel"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Migration"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2021-03-29		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5963				"Gebärdensprache"		"Langue des signes"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"	"Behinderung"	"Gesundheit"	"SGK"			
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5964				"lingua e cultura rumantscha"		"lingua e cultura rumantscha"	"Chur"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5965				"Luftverkehr und Klima"		"Trafic aérien et climat"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Klima"	"Umwelt"	"UREK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6354				"Bienen"		"Abeilles"	"Appenzell"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Cottier, Damien"	388	"Cottier"	"Damien"		"NR"	"NE"	"FDP"	"RL"	"ERD-V, RedK-V, SPK-NR"	2019-10-20		"M"	1975-04-03	4254	3146	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6437				"Weiterbildung"		"Formation continue"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildung/Wissenschaft"	"Bildung"	"WBK"						
